lead_id,canonical_anchors,status,decision,reason,candidate_id,catalog_action,family_id
L1478,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L322-323[U006981],SERIOUS,partial-differential-equation,state change is defined by continuous derivatives and requires numerical or analytic integration / with insufficient or inconsistent boundary data the same equation can have many or no solutions,C063,T45:retain-family,F041
L1479,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L328-330[U006984];BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L331-332[U006985];BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L333-336[U006986],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1480,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L339-341[U006988];BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L342-343[U006989],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1481,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L339-341[U006988];BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L342-343[U006989],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1482,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L344-347[U006990],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1483,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L344-347[U006990],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1484,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L344-347[U006990],RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1485,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L348-349[U006991];BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L357-358[U006994],RESOLVED,networked-agent-evolution,hierarchical connectivity and trader programs specialize an agent-interaction evolution without defining another update family,,not-serious-candidate,not-applicable
L1486,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L350-351[U006992],WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1487,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L350-351[U006992],WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1488,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L352-356[U006993],WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1489,CHAPTERS/08-Implications-for-Everyday-Systems.md:L215,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1490,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L45,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1491,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L46,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1492,BACK-MATTER/NOTES/08-Implications-for-Everyday-Systems-Notes.md:L109,WEAK,underspecified-fluid-elements,discrete-vorticity elements are named without a state space or transition rule,,not-serious-candidate,not-applicable
L1493,CHAPTERS/09-Fundamental-Physics.md:L63-73;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L25-36,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1494,CHAPTERS/09-Fundamental-Physics.md:L303-321;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L153-165,SERIOUS,alternating-block-cellular-automaton,the partition alignment alternates and a whole block is transformed as one unit / adjacent sites never update in the same half-step and total nearest-neighbor energy remains invariant,C002,proposed-addition,F001
L1495,CHAPTERS/09-Fundamental-Physics.md:L491-507;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L250-251,WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1496,CHAPTERS/09-Fundamental-Physics.md:L595-615;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L324-330,SERIOUS,local-satisfaction-constraint,no update occurs; validity is a universal local constraint on a complete network / validity is unchanged by solver order and requires no distinguished time direction,C043,T31:retain-family;T32:alias;T33:retain-preset,F030
L1497,CHAPTERS/09-Fundamental-Physics.md:L655-707;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L347-355;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L378-384,SERIOUS,causal-network-extraction,nodes denote update events rather than system states,C010,close-exclusion-role,F004
L1498,CHAPTERS/09-Fundamental-Physics.md:L745-769;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L363-386,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1499,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L407-439,SERIOUS,asynchronous-cellular-automaton,writes become visible before all cells have completed a global generation,C006,proposed-addition,F003
L1500,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L441-443,SERIOUS,asynchronous-cellular-automaton,writes become visible before all cells have completed a global generation,C006,proposed-addition,F003
L1501,CHAPTERS/09-Fundamental-Physics.md:L829-837,RESOLVED,resolved-duplicate-preset-or-role,Sequential source review found an already represented mechanic or a supporting semantic role,,not-serious-candidate,not-applicable
L1502,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L457-463,SERIOUS,merged-state-multiway-evolution-graph,equal results from different histories share one state node,C046,close-exclusion-role,F034
L1503,CHAPTERS/09-Fundamental-Physics.md:L901-965;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L495-528;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L552-556,SERIOUS,local-graph-rewrite-system,rules replace connected subnetworks while retaining their outside attachments,C041,proposed-addition,F029
L1504,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L594-600,SERIOUS,local-graph-rewrite-system,rules replace connected subnetworks while retaining their outside attachments,C041,proposed-addition,F029
L1505,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L816-818,SERIOUS,stochastic-spacetime-causal-network,edges are the transitive reduction of causal order among randomly sampled spacetime events,C087,proposed-addition,F049
L1506,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L820-840,SERIOUS,einstein-spacetime-relation,outputs are metrics satisfying curvature and stress-energy constraints,C019,covered-by-existing-family,F041
L1507,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L923-927,SERIOUS,alternating-block-cellular-automaton,the partition alignment alternates and a whole block is transformed as one unit / adjacent sites never update in the same half-step and total nearest-neighbor energy remains invariant,C002,proposed-addition,F001
L1508,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L880;BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md:L955-957,SERIOUS,weighted-history-sum-relation,a result is defined by summing complex action-weighted contributions over admissible histories or configurations,C093,proposed-addition,F054
L1509,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L163-179;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L34-82,WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1510,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L163-187;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L83-85;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L171-175,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1511,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L189-205;CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L235-249;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L87-106,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1512,BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L108-121,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1513,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L209-267;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L123-153,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1514,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L233-239;CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L269-279;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L154-168,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1515,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L281-305;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L181-288,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1516,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L323-357;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L298-334,SERIOUS,local-template-feature-extractor,output cells report local feature responses rather than evolving the input field,C044,proposed-addition,F039
L1517,BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L339-347,SERIOUS,ordered-dither,pixel decisions use a fixed precomputed threshold matrix and no propagated error,C059,proposed-addition,F039
L1518,BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L348-360,SERIOUS,error-diffusion-dither,later pixel decisions depend on quantization error from earlier pixels,C023,proposed-addition,F012
L1519,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L397-405;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L419-423,WEAK,weak-nonconstruction-or-insufficient-evidence,Sequential source review found no mechanically distinct executable construction,,not-serious-candidate,not-applicable
L1520,BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L424,SERIOUS,finite-codec-transform,record boundaries occur exactly when the input symbol changes / shorter codewords are assigned through a prefix tree to higher-weight blocks / the entire message is represented by one nested probability interval / repeated substrings are replaced by backward or dictionary references / the image carrier is partitioned recursively into nested uniform pieces / compression acts by basis coefficients rather than direct spatial records / sample values are coded as residuals from a fitted local linear prediction,C026,proposed-addition,F013
L1521,BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L493-494,SERIOUS,local-factor-probability-relation,sequence weight factorizes over overlapping local neighborhoods,C040,proposed-addition,F028
L1522,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L441-459;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L495-501,SERIOUS,finite-topology-sequence-model-fitting,the topology is fixed and only probabilities are learned from observed frequencies,C028,proposed-addition,F044
L1523,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L461-477,SERIOUS,probabilistic-cellular-automaton-fitting,probabilities are conditioned on local spacetime neighborhoods and used to generate a new CA history,C067,proposed-addition,F044
L1524,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L515-533,SERIOUS,program-based-statistical-test,an arbitrary executable program supplies the statistic being calibrated,C068,proposed-addition,F045
L1525,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L539-565;CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L599-605,SERIOUS,xor-stream-cipher,encryption is bitwise XOR with a separately generated aligned stream,C094,proposed-addition,F013
L1526,CHAPTERS/10-Processes-of-Perception-and-Analysis.md:L575-633;BACK-MATTER/NOTES/10-Processes-of-Perception-and-Analysis-Notes.md:L531-544,SERIOUS,inverse-local-rule-reconstruction,the procedure reconstructs hidden predecessor states from constrained outputs,C034,proposed-addition,F025
